cpg_id,chr,mapinfo,genes,directions,n_t1_pairs,saliva_ok,blood_ok,buccal_ok,n_tissues_ok,rho_saliva_epic,rho_saliva_450k,rho_blood_epic,rho_blood_450k,rho_buccal_epic,rho_blood_saliva_450k,gene_annot,island_density,open_sea,design_type,saliva_amaze_raw,saliva_amaze_adj,blood_amaze_raw,blood_amaze_adj,buccal_amaze_raw,buccal_amaze_adj,grade,confirmed_tissues,hannon_cortical_raw,hannon_cortical_adj,hannon_cerebellum_raw,blood_hannon_ok,grade_v3,sommerer_buccal_R,buccal_sommerer_ok,n_independent_cohorts,grade_v4,strict_qc
cg01611548,16,1420537,CCDC154,-1,1,FALSE,TRUE,TRUE,2,0.432467532467532,0.866666666666667,0.796103896103896,0.793939393939394,0.666233766233766,0.696969696969697,UNKL,4,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4523,0.3866,0.4025,FALSE,B,0.4804,FALSE,1,B,TRUE
cg01741372,11,783889,AP006621.2;AP006621.3;AP006621.5;GATD1,1;1;1;1,4,TRUE,TRUE,FALSE,2,0.574025974025974,0.721212121212121,0.876623376623377,0.915151515151515,0.351948051948052,0.83030303030303,,1,FALSE,II,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.857,0.8465,0.4992,TRUE,A+,0.5619,TRUE,3,A++,TRUE
cg01745370,2,109065127,GCC2;LIMS1;RGPD4,1;1;1,3,FALSE,TRUE,TRUE,2,0.649350649350649,0.478787878787879,0.697402597402597,0.660606060606061,0.638961038961039,0.503030303030303,GCC2;GCC2,9,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5755,0.6003,0.4733,TRUE,B,0.2116,FALSE,2,B,TRUE
cg01757745,10,134755601,CFAP46,-1,1,FALSE,TRUE,TRUE,2,0.425974025974026,0.866666666666667,0.744155844155844,0.696969696969697,0.622077922077922,0.624242424242424,C10orf93,3,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4466,0.4051,0.2682,FALSE,B,0.4024,FALSE,1,B,TRUE
cg01786048,2,239035964,ESPNL,-1,1,TRUE,TRUE,FALSE,2,0.505194805194805,0.660606060606061,0.735064935064935,0.781818181818182,0.448051948051948,0.878787878787879,ESPNL,2,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5176,0.4597,-0.0688,TRUE,B,0.1516,FALSE,2,B,TRUE
cg01797371,3,195578240,AC233280.1;AC233280.2;MUC20P1;RP11-141C7.4;SDHAP2,-1;-1;-1;-1;-1,5,FALSE,TRUE,TRUE,2,0.442857142857143,0.163636363636364,0.754545454545455,0.587878787878788,0.557142857142857,0.539393939393939,,7,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7257,0.5782,0.7839,TRUE,B,0.4095,FALSE,2,B,TRUE
cg01807862,5,54521833,CCNO,1,1,FALSE,TRUE,TRUE,2,0.593506493506494,0.224242424242424,0.693506493506494,0.721212121212121,0.54025974025974,0.103030303030303,,0,TRUE,II,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,A,blood,0.4966,0.4659,0.0527,FALSE,A+,0.2669,FALSE,2,A+,TRUE
cg01831904,17,28903510,AC127024.2;AC127024.8;CRLF3;LRRC37BP1;SUZ12P1,1;1;1;1;1,5,FALSE,TRUE,TRUE,2,0.683116883116883,0.406060606060606,0.685714285714286,0.624242424242424,0.828571428571429,0.733333333333333,LRRC37B2,2,FALSE,II,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,blood;buccal,0.273,0.2316,0.3288,FALSE,A,0.398,FALSE,2,A,TRUE
cg01892567,7,156760930,NOM1,-1,1,FALSE,TRUE,TRUE,2,0.458441558441558,0.321212121212121,0.64025974025974,0.527272727272727,0.732467532467532,-0.333333333333333,NOM1,3,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5926,0.571,0.4191,TRUE,B,0.4574,FALSE,2,B,TRUE
cg01959123,15,65197576,ANKDD1A,-1,1,TRUE,FALSE,TRUE,2,0.527272727272727,0.612121212121212,0.331168831168831,-0.0909090909090909,0.811688311688312,-0.175757575757576,,4,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4949,0.5059,0.3526,FALSE,B,0.2445,FALSE,1,B,TRUE
cg02012338,4,187126139,CYP4V2,-1,1,TRUE,FALSE,TRUE,2,0.766233766233766,0.672727272727273,0.836363636363636,0.454545454545455,0.772727272727273,0.709090909090909,CYP4V2,3,FALSE,II,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,A,buccal,0.6111,0.5336,0.2846,TRUE,A+,0.5678,TRUE,3,A++,TRUE
cg02021288,16,11435867,RMI2,1,1,TRUE,FALSE,TRUE,2,0.577922077922078,0.624242424242424,0.335064935064935,0.187878787878788,0.587012987012987,-0.127272727272727,,0,TRUE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.1294,0.2465,0.0267,FALSE,B,0.135,FALSE,1,B,TRUE
cg02082929,2,109068933,GCC2;RGPD4,1;1,2,FALSE,TRUE,TRUE,2,0.544155844155844,0.163636363636364,0.720779220779221,0.757575757575757,0.65974025974026,-0.103030303030303,GCC2;GCC2,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5667,0.5906,-0.0235,TRUE,B,0.055,FALSE,2,B,TRUE
cg02117656,17,79614917,TSPAN10,1,1,FALSE,TRUE,TRUE,2,0.344155844155844,0.381818181818182,0.684415584415584,0.709090909090909,0.627272727272727,0.442424242424242,TSPAN10,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4236,0.4081,-0.3425,FALSE,B,,FALSE,1,B,FALSE
cg02162534,10,133956875,JAKMIP3,-1,1,TRUE,FALSE,TRUE,2,0.505194805194805,0.612121212121212,0.472727272727273,0.793939393939394,0.528571428571429,0.866666666666667,JAKMIP3,,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4589,0.4207,-0.0606,FALSE,B,0.4215,FALSE,1,B,TRUE
cg02219949,17,45927392,SCRN2,-1,1,TRUE,TRUE,FALSE,2,0.720779220779221,0.587878787878788,0.87012987012987,0.539393939393939,-0.0246753246753247,0.745454545454545,SP6,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7536,0.7638,0.013,TRUE,B,0.3137,FALSE,2,B,TRUE
cg02224795,8,143363873,TSNARE1,-1,1,TRUE,FALSE,TRUE,2,0.514285714285714,0.539393939393939,0.385714285714286,0.0181818181818182,0.645454545454546,0.284848484848485,TSNARE1,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.172,0.212,0.1032,FALSE,B,,FALSE,1,B,FALSE
cg02254462,19,15905011,CYP4F24P;OR10H5,1;-1,2,TRUE,FALSE,TRUE,2,0.628571428571429,0.83030303030303,0.490909090909091,0.636363636363636,0.796103896103896,0.490909090909091,OR10H5,,FALSE,II,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;buccal,0.3338,0.3664,0.0744,FALSE,A+,,FALSE,2,A+,FALSE
cg02276073,15,101098900,AC027020.2;PRKXP1,1;1,2,TRUE,TRUE,FALSE,2,0.511688311688312,0.878787878787879,0.566233766233766,0.915151515151515,-0.0220779220779221,0.793939393939394,,4,FALSE,II,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,A,saliva,0.2937,0.2795,0.4489,FALSE,A,0.2093,FALSE,2,A,TRUE
cg02463440,8,22132932,PIWIL2,-1,1,TRUE,FALSE,TRUE,2,0.84025974025974,0.660606060606061,0.81038961038961,0.393939393939394,0.906493506493506,0.745454545454545,PIWIL2;PIWIL2,12,FALSE,I,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,B,,0.5599,0.5139,0.5187,TRUE,B,,FALSE,2,B,FALSE
cg02475777,4,1388615,SPON2,-1,1,FALSE,TRUE,TRUE,2,0.8,0.490909090909091,0.881818181818182,0.696969696969697,0.838961038961039,0.333333333333333,CRIPAK,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3811,0.3399,0.2341,FALSE,B,,FALSE,1,B,FALSE
cg02560085,5,140220810,PCDHA9,1,1,FALSE,TRUE,TRUE,2,0.441558441558442,0.648484848484848,0.642857142857143,0.539393939393939,0.511688311688312,0.515151515151515,PCDHA6;PCDHA2;PCDHA1;PCDHA8;PCDHA7;PCDHA1;PCDHA6;PCDHA5;PCDHA8;PCDHA3;PCDHA4,7,FALSE,II,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.5466,0.5231,0.4563,TRUE,A+,0.3153,FALSE,2,A++,TRUE
cg02617791,10,27235627,FAM238C,-1,1,TRUE,FALSE,TRUE,2,0.527272727272727,0.563636363636364,0.280519480519481,0.236363636363636,0.54025974025974,-0.212121212121212,,,FALSE,II,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,A,buccal,0.4385,0.3769,0.4853,FALSE,A+,0.4687,FALSE,1,A++,TRUE
cg02754945,1,152161885,FLG;FLG-AS1,-1;-1,2,FALSE,TRUE,TRUE,2,0.496103896103896,-0.127272727272727,0.722077922077922,0.709090909090909,0.55974025974026,-0.163636363636364,,5,FALSE,II,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,A,blood;buccal,0.6768,0.6518,0.6756,TRUE,A+,0.3079,FALSE,2,A++,TRUE
cg02788857,8,22132959,PIWIL2,-1,1,FALSE,TRUE,TRUE,2,0.768831168831169,0.478787878787879,0.602597402597403,0.612121212121212,0.867532467532467,0.539393939393939,PIWIL2;PIWIL2,,FALSE,I,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.54,0.5248,0.5031,TRUE,A+,,FALSE,2,A+,FALSE
cg02794779,13,100150711,LINC01232,-1,1,TRUE,TRUE,FALSE,2,0.532467532467532,0.612121212121212,0.525974025974026,0.721212121212121,0.428571428571429,0.915151515151515,,3,FALSE,II,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,A,saliva,0.5792,0.5629,0.4276,TRUE,A+,0.3116,FALSE,3,A++,TRUE
cg02807482,3,125708958,AC092903.1;ALG1L;ROPN1B,-1;-1;-1,3,TRUE,FALSE,TRUE,2,0.566233766233766,0.757575757575757,0.64025974025974,0.345454545454545,0.749350649350649,0.503030303030303,,2,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6936,0.641,0.7122,TRUE,B,0.6148,TRUE,3,B,TRUE
cg02941923,16,1005077,AL031008.1;LMF1,-1;-1,2,FALSE,TRUE,TRUE,2,-0.194805194805195,0.866666666666667,0.754545454545455,0.745454545454545,0.633766233766234,0.672727272727273,LMF1,,FALSE,II,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,A,blood;buccal,0.4044,0.3169,0.3852,FALSE,A+,,FALSE,1,A+,FALSE
cg03242668,16,86556405,AC009108.3,-1,1,FALSE,TRUE,TRUE,2,0.496103896103896,0.503030303030303,0.509090909090909,0.806060606060606,0.718181818181818,0.187878787878788,,,FALSE,I,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,blood;buccal,0.6171,0.6202,0.5354,TRUE,A+,,FALSE,3,A+,FALSE
cg03418659,16,31128414,KAT8,-1,1,FALSE,TRUE,TRUE,2,0.727272727272727,0.454545454545455,0.715584415584416,0.551515151515151,0.703896103896104,0.575757575757576,MYST1;MYST1,7,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3987,0.3992,0.2313,FALSE,B,0.3338,FALSE,1,B,TRUE
cg03513464,1,58898672,OMA1,1,1,FALSE,TRUE,TRUE,2,0.415584415584416,0.939393939393939,0.596103896103896,0.854545454545454,0.516883116883117,0.866666666666667,,2,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7492,0.6422,0.7876,TRUE,B,0.5467,TRUE,3,B,TRUE
cg03579179,7,12444095,VWDE,-1,1,TRUE,TRUE,FALSE,2,0.627272727272727,0.745454545454545,0.616883116883117,0.806060606060606,0.431168831168831,0.648484848484848,VWDE,8,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5928,0.5766,0.3431,TRUE,B,0.3046,FALSE,2,B,TRUE
cg03680517,10,43632967,CSGALNACT2,-1,1,FALSE,TRUE,TRUE,2,0.418181818181818,0.878787878787879,0.636363636363636,0.878787878787879,0.553246753246753,0.696969696969697,CSGALNACT2,3,FALSE,II,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.694,0.6737,0.298,TRUE,A+,0.2027,FALSE,2,A+,TRUE
cg03689146,7,52341810,AC006459.1,-1,1,FALSE,TRUE,TRUE,2,0.249350649350649,0.648484848484848,0.58961038961039,0.709090909090909,0.661038961038961,0.296969696969697,,,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.547,0.5371,0.3372,TRUE,B,,FALSE,2,B,FALSE
cg03844060,1,26490628,CNKSR1;TRIM63,1;1,2,TRUE,FALSE,TRUE,2,0.792207792207792,0.721212121212121,0.690909090909091,0.466666666666667,0.737662337662338,0.696969696969697,,1,FALSE,II,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,A,saliva,0.3687,0.3253,0.4286,FALSE,A+,0.462,FALSE,2,A++,TRUE
cg03877420,5,1004367,NKD2,-1,1,TRUE,TRUE,FALSE,2,0.584415584415584,0.539393939393939,0.78961038961039,0.854545454545454,0.125974025974026,0.6,,5,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6094,0.5545,0.3054,TRUE,B,0.2233,FALSE,2,B,TRUE
cg03880033,16,55866757,CES1,-1,1,TRUE,FALSE,TRUE,2,0.633766233766234,0.684848484848485,0.851948051948052,0.490909090909091,0.890909090909091,0.721212121212121,CES1;CES1;CES1,2,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.8687,0.8203,0.7496,TRUE,B,0.7001,TRUE,3,B,TRUE
cg03916490,7,1080558,C7ORF50,-1,1,FALSE,TRUE,TRUE,2,0.466233766233766,0.878787878787879,0.757142857142857,0.757575757575757,0.718181818181818,0.709090909090909,C7orf50;C7orf50;C7orf50,0,TRUE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.534,0.6394,0.5653,TRUE,B,,FALSE,2,B,FALSE
cg04044224,2,238499793,RAB17,1,1,FALSE,TRUE,TRUE,2,0.683116883116883,0.272727272727273,0.576623376623377,0.83030303030303,0.612987012987013,-0.0787878787878788,RAB17,8,FALSE,II,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.5716,0.5922,0.1961,TRUE,A+,-0.0216,FALSE,2,A+,TRUE
cg04083430,16,4736063,MGRN1,-1,1,TRUE,FALSE,TRUE,2,0.571428571428571,0.587878787878788,0.564935064935065,0.187878787878788,0.728571428571429,0.515151515151515,MGRN1;MGRN1;MGRN1;MGRN1,2,FALSE,II,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A,saliva,0.7097,0.6966,0.7297,TRUE,A+,0.6849,TRUE,4,A++,TRUE
cg04287289,16,89883240,FANCA;SPIRE2,1;1,2,FALSE,TRUE,TRUE,2,0.703896103896104,0.0787878787878788,0.592207792207792,0.733333333333333,0.764935064935065,-0.127272727272727,FANCA;FANCA,7,FALSE,I,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.5567,0.4158,0.6146,TRUE,A+,0.6655,TRUE,3,A++,TRUE
cg04352272,17,3289798,OR3A2,-1,1,TRUE,FALSE,TRUE,2,0.653246753246753,0.624242424242424,0.47012987012987,0.733333333333333,0.779220779220779,0.381818181818182,,7,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5192,0.4886,0.2705,TRUE,B,,FALSE,2,B,FALSE
cg04359915,10,101825029,CWF19L1,-1,1,TRUE,FALSE,TRUE,2,0.620779220779221,0.551515151515151,0.524675324675325,0.454545454545455,0.75974025974026,0.903030303030303,CPN1,4,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5379,0.4639,0.5066,TRUE,B,0.4058,FALSE,2,B,TRUE
cg04425270,3,195771712,MUC20;SDHAP1;SMBD1P,-1;-1;-1,3,TRUE,FALSE,TRUE,2,0.585714285714286,0.515151515151515,0.542857142857143,0.0787878787878788,0.783116883116883,-0.0424242424242424,,,FALSE,II,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,A,buccal,-0.1208,-0.1404,0.0654,FALSE,A,0.1404,FALSE,1,A,TRUE
cg04586622,2,25135609,ADCY3,-1,1,FALSE,TRUE,TRUE,2,0.525974025974026,-0.139393939393939,0.680519480519481,0.563636363636364,0.71038961038961,0.393939393939394,ADCY3,1,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5243,0.5701,0.5788,TRUE,B,0.3989,FALSE,2,B,TRUE
cg04632378,13,21900426,GRK6P1,1,1,TRUE,TRUE,FALSE,2,0.57012987012987,0.745454545454545,0.718181818181818,0.903030303030303,0.344155844155844,0.890909090909091,,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5274,0.4921,0.4826,TRUE,B,0.328,FALSE,2,B,TRUE
cg04672903,4,6675309,LINC02482,-1,1,TRUE,FALSE,TRUE,2,0.919480519480519,0.515151515151515,0.793506493506493,0.418181818181818,0.918181818181818,0.515151515151515,LOC93622,8,FALSE,II,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,A,saliva,0.5422,0.6013,0.5574,TRUE,A+,0.5863,TRUE,4,A++,TRUE
cg04772025,11,68637568,IGHMBP2;MRPL21,1;-1,2,FALSE,TRUE,TRUE,2,0.536363636363636,0.212121212121212,0.54025974025974,0.878787878787879,0.898701298701299,0.406060606060606,,1,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5914,0.6222,0.5344,TRUE,B,0.6176,TRUE,3,B,TRUE
cg04899361,7,1597412,INTS1,1,1,TRUE,FALSE,TRUE,2,0.544155844155844,0.624242424242424,0.48961038961039,0.684848484848485,0.649350649350649,0.76969696969697,TMEM184A,3,FALSE,I,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,A,saliva;buccal,0.7366,0.7043,0.7444,TRUE,A+,,FALSE,3,A+,FALSE
cg05014721,11,118842387,TRAPPC4,-1,1,TRUE,TRUE,FALSE,2,0.632467532467533,0.745454545454545,0.528571428571429,0.854545454545454,0.446753246753247,0.624242424242424,FOXR1,7,FALSE,I,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,B,,0.4526,0.4366,0.3538,FALSE,B,0.3876,FALSE,1,B,TRUE
cg05072819,3,20081367,EFHB,1,1,TRUE,FALSE,TRUE,2,0.616883116883117,0.624242424242424,0.727272727272727,0.296969696969697,0.68961038961039,0.442424242424242,KAT2B,5,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6432,0.5819,0.6364,TRUE,B,,FALSE,2,B,FALSE
cg05156901,22,51016646,CPT1B,1,1,FALSE,TRUE,TRUE,2,0.396103896103896,0.806060606060606,0.557142857142857,0.806060606060606,0.677922077922078,0.842424242424242,CPT1B;CPT1B;CPT1B;CHKB-CPT1B;CPT1B;CPT1B;CPT1B;CPT1B,12,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4991,0.4939,0.0304,FALSE,B,0.5652,TRUE,2,B,TRUE
cg05204532,2,8597177,LINC00299,-1,1,TRUE,TRUE,FALSE,2,0.520779220779221,0.612121212121212,0.598701298701299,0.781818181818182,0.457142857142857,0.563636363636364,,4,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3695,0.3885,0.0912,FALSE,B,0.4191,FALSE,1,B,TRUE
cg05368731,17,41323189,AC109326.1;AC135721.1;LINC00910;NBR2,1;-1;1;-1,4,FALSE,TRUE,TRUE,2,0.767532467532468,0.406060606060606,0.762337662337662,0.648484848484848,0.901298701298701,0.515151515151515,NBR1;NBR1;NBR1,10,FALSE,II,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,A,blood,0.7175,0.7448,0.7664,TRUE,A+,0.5752,TRUE,3,A++,TRUE
cg05376982,1,110254692,GSTM5,-1,1,FALSE,TRUE,TRUE,2,0.701298701298701,0.478787878787879,0.885714285714286,0.793939393939394,0.685714285714286,0.709090909090909,GSTM5,,FALSE,II,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,A,blood;buccal,0.8545,0.8192,0.7811,TRUE,A+,0.5376,TRUE,4,A++,TRUE
cg05490519,16,2908934,AC003965.1;PRSS30P,1;-1,2,TRUE,TRUE,FALSE,2,0.528571428571429,0.76969696969697,0.671428571428571,0.939393939393939,0.250649350649351,0.842424242424242,PRSS22,4,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4593,0.4652,0.3655,FALSE,B,0.3456,FALSE,1,B,TRUE
cg05528293,18,74961138,GALR1,-1,1,FALSE,TRUE,TRUE,2,0.337662337662338,0.648484848484848,0.505194805194805,0.624242424242424,0.549350649350649,0.842424242424242,GALR1,14,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4411,0.4042,0.2688,FALSE,B,0.4404,FALSE,1,B,TRUE
cg05660106,1,15850417,AGMAT,-1,1,FALSE,TRUE,TRUE,2,0.52987012987013,0.393939393939394,0.755844155844156,0.866666666666667,0.651948051948052,0.393939393939394,CASP9;CASP9,5,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4522,0.4736,0.5365,FALSE,B,,FALSE,1,B,FALSE
cg05714579,10,131428358,AL355531.1;MGMT,1;1,2,FALSE,TRUE,TRUE,2,0.584415584415584,0.454545454545455,0.749350649350649,0.709090909090909,0.602597402597403,0.163636363636364,MGMT,2,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.507,0.4634,0.4855,TRUE,B,0.2125,FALSE,2,B,TRUE
cg05925327,15,68127851,MAP2K5,1,1,FALSE,TRUE,TRUE,2,0.0623376623376623,-0.212121212121212,0.677922077922078,0.587878787878788,0.644155844155844,-0.454545454545455,,3,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4437,0.5001,0.292,FALSE,B,0.3337,FALSE,1,B,TRUE
cg06307176,5,131281290,MEIKIN;RAPGEF6,-1;-1,2,FALSE,TRUE,TRUE,2,0.414285714285714,0.624242424242424,0.727272727272727,0.660606060606061,0.815584415584416,0.636363636363636,,8,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.1811,0.1329,0.2235,FALSE,B,0.3899,FALSE,1,B,TRUE
cg06452681,4,9355372,AC108519.1,1,1,FALSE,TRUE,TRUE,2,0.561038961038961,0.284848484848485,0.544155844155844,0.636363636363636,0.877922077922078,0.127272727272727,USP17,,FALSE,II,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5919,0.6885,0.5839,TRUE,B,,FALSE,3,B,FALSE
cg06581938,7,64403228,EEF1DP4,-1,1,TRUE,FALSE,TRUE,2,0.525974025974026,0.733333333333333,0.472727272727273,0.442424242424242,0.522077922077922,0.0666666666666667,,1,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3461,0.2679,0.2502,FALSE,B,0.2481,FALSE,1,B,TRUE
cg06582575,6,163149167,PACRG,1,1,TRUE,TRUE,FALSE,2,0.624675324675325,0.76969696969697,0.771428571428571,0.866666666666667,0.358441558441558,0.83030303030303,PACRG;PACRG;PACRG;PACRG;PARK2;PARK2;PARK2,10,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7125,0.6893,0.4491,TRUE,B,0.4606,FALSE,2,B,TRUE
cg06647332,5,131281008,MEIKIN;RAPGEF6,-1;-1,2,TRUE,FALSE,TRUE,2,0.5,0.733333333333333,0.546753246753247,0.478787878787879,0.64025974025974,0.284848484848485,,6,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3853,0.3561,0.4393,FALSE,B,0.4489,FALSE,1,B,TRUE
cg06739303,10,42863444,BX322639.1,-1,1,TRUE,FALSE,TRUE,2,0.584415584415584,0.757575757575757,0.428571428571429,0.418181818181818,0.65974025974026,0.757575757575757,LOC441666,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7662,0.7663,0.6378,TRUE,B,0.5876,TRUE,3,B,TRUE
cg06791546,2,863938,AC092159.1;LINC01115;LINC01939,-1;-1;-1,3,TRUE,FALSE,TRUE,2,0.661038961038961,0.818181818181818,0.367532467532468,0.76969696969697,0.762337662337662,0.721212121212121,,1,FALSE,II,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A,saliva,0.656,0.632,0.668,TRUE,A+,0.7295,TRUE,4,A++,TRUE
cg06837068,10,1602622,ADARB2-AS1,1,1,TRUE,TRUE,FALSE,2,0.549350649350649,0.527272727272727,0.553246753246753,0.684848484848485,0.490909090909091,0.806060606060606,ADARB2,1,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4352,0.4247,0.4044,FALSE,B,0.262,FALSE,1,B,TRUE
cg06873352,17,61820015,DDX42;FTSJ3;PSMC5,-1;1;1,3,TRUE,TRUE,FALSE,2,0.628571428571429,0.806060606060606,0.555844155844156,0.915151515151515,0.25974025974026,0.806060606060606,STRADA;STRADA;STRADA;STRADA;STRADA;STRADA,5,FALSE,II,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,A,blood,0.5646,0.5333,0.5658,TRUE,A+,0.2206,FALSE,2,A+,TRUE
cg06888460,11,18477303,LDHAL6A;LDHC,-1;-1,2,TRUE,FALSE,TRUE,2,0.687012987012987,0.806060606060606,0.587012987012987,0.36969696969697,0.753246753246753,0.733333333333333,LDHAL6A;LDHAL6A,,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6846,0.6584,0.6106,TRUE,B,0.5847,TRUE,3,B,TRUE
cg06941159,16,28875210,NPIPB7;SULT1A1;TUFM,-1;-1;1,3,FALSE,TRUE,TRUE,2,0.661038961038961,0.212121212121212,0.831168831168831,0.587878787878788,0.783116883116883,0.757575757575757,SH2B1;SH2B1;SH2B1;SH2B1;SH2B1;SH2B1;SH2B1;SH2B1,12,FALSE,I,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,A,buccal,0.6579,0.6583,0.7037,TRUE,A+,0.4135,FALSE,3,A++,TRUE
cg07012739,14,71606506,PCNX1,-1,1,FALSE,TRUE,TRUE,2,0.354545454545455,0.842424242424242,0.57012987012987,0.551515151515151,0.655844155844156,0.284848484848485,,1,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3207,0.3618,0.2788,FALSE,B,0.1329,FALSE,1,B,TRUE
cg07044276,1,246859889,AL591848.1,-1,1,FALSE,TRUE,TRUE,2,0.168831168831169,0.224242424242424,0.564935064935065,0.793939393939394,0.623376623376623,0.309090909090909,,3,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6415,0.6465,0.3897,TRUE,B,0.5437,TRUE,3,B,TRUE
cg07072475,14,90850234,AL512791.2,-1,1,TRUE,FALSE,TRUE,2,0.502597402597403,0.781818181818182,0.492207792207792,0.793939393939394,0.724675324675325,0.806060606060606,,2,FALSE,II,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,A,saliva,0.3262,0.3136,0.268,FALSE,A+,,FALSE,2,A+,FALSE
